date,day,month,precipMM,humidity,maxtempC,mintempC,DewPointC,WindGustKmph,cloudcover,pressure,visibility,windspeedKmph
2014-08-26,26,8,27.5,88.66666666666667,26,21,20.791666666666668,13.083333333333334,80.625,1009.125,8.708333333333334,8.541666666666666
2014-08-27,27,8,36.9,93.83333333333333,24,21,20.75,12.916666666666666,88.375,1008.2083333333334,7.041666666666667,8.416666666666666
2014-08-28,28,8,19.0,84.75,26,21,21.375,10.458333333333334,74.16666666666667,1006.75,7.916666666666667,8.041666666666666
2014-08-29,29,8,23.8,86.875,29,22,22.041666666666668,11.0,69.25,1005.0416666666666,8.458333333333334,6.583333333333333
2014-08-30,30,8,25.9,87.95833333333333,26,23,22.0,13.166666666666666,73.83333333333333,1003.875,7.416666666666667,7.041666666666667
2014-08-31,31,8,73.6,90.20833333333333,26,22,22.0,23.291666666666668,79.25,1001.9166666666666,7.541666666666667,11.25
2014-09-01,1,9,48.0,88.16666666666667,25,21,20.583333333333332,30.958333333333332,75.625,1001.7083333333334,7.541666666666667,14.833333333333334
2014-09-02,2,9,14.1,88.91666666666667,25,21,21.083333333333332,28.0,69.16666666666667,1003.625,7.666666666666667,12.875
2014-09-03,3,9,10.9,89.54166666666667,25,22,21.291666666666668,30.0,75.875,1005.7083333333334,8.916666666666666,12.041666666666666
2014-09-04,4,9,8.5,87.79166666666667,26,22,21.041666666666668,30.875,71.25,1006.5,9.166666666666666,13.666666666666666
2014-09-05,5,9,24.2,87.75,26,21,20.958333333333332,25.083333333333332,74.70833333333333,1007.5833333333334,8.458333333333334,11.916666666666666
2014-09-06,6,9,5.4,83.45833333333333,28,20,20.75,23.041666666666668,73.29166666666667,1007.6666666666666,8.666666666666666,13.708333333333334
2014-09-07,7,9,3.8,86.625,26,22,20.875,21.583333333333332,70.04166666666667,1007.875,6.25,12.75
2014-09-08,8,9,23.2,94.5,22,20,20.583333333333332,24.875,91.95833333333333,1008.125,5.958333333333333,13.291666666666666
2014-09-09,9,9,12.2,89.20833333333333,25,20,20.208333333333332,27.791666666666668,72.79166666666667,1008.3333333333334,7.416666666666667,14.75
2014-09-10,10,9,8.8,85.0,27,20,20.291666666666668,21.708333333333332,70.625,1008.2916666666666,7.875,13.375
2014-09-11,11,9,2.8000000000000003,82.91666666666667,27,21,20.5,20.125,70.66666666666667,1009.5416666666666,7.75,10.916666666666666
2014-09-12,12,9,4.5,82.54166666666667,27,20,20.625,18.25,66.16666666666667,1010.2083333333334,8.041666666666666,10.916666666666666
2014-09-13,13,9,3.1,83.91666666666667,28,21,20.875,15.958333333333334,64.625,1008.6666666666666,7.666666666666667,8.416666666666666
2014-09-14,14,9,3.0,80.20833333333333,28,20,20.25,15.583333333333334,58.875,1009.0416666666666,8.541666666666666,9.791666666666666
2014-09-15,15,9,0.0,76.41666666666667,29,20,19.875,12.458333333333334,38.416666666666664,1008.4583333333334,8.833333333333334,7.708333333333333
2014-09-16,16,9,1.1,79.54166666666667,29,20,19.958333333333332,14.416666666666666,48.0,1007.8333333333334,7.958333333333333,8.833333333333334
2014-09-17,17,9,1.9,79.70833333333333,28,20,20.0,13.25,52.208333333333336,1007.375,8.083333333333334,8.333333333333334
2014-09-18,18,9,5.7,81.75,29,21,20.583333333333332,14.041666666666666,59.833333333333336,1009.0,8.291666666666666,9.208333333333334
2014-09-19,19,9,2.2,82.16666666666667,29,21,20.708333333333332,14.416666666666666,59.458333333333336,1009.4583333333334,8.958333333333334,9.125
2014-09-20,20,9,4.3,84.08333333333333,28,21,20.75,16.166666666666668,65.70833333333333,1009.0,8.291666666666666,10.208333333333334
2014-09-21,21,9,1.7000000000000002,77.625,29,20,19.666666666666668,14.625,45.333333333333336,1009.125,8.0,9.25
2014-09-22,22,9,1.8,77.25,30,20,19.916666666666668,11.708333333333334,48.875,1010.25,8.208333333333334,6.75
2014-09-23,23,9,0.0,75.0,30,21,20.25,12.5,31.0,1010.1666666666666,9.75,7.291666666666667
2014-09-24,24,9,0.7,78.25,31,21,21.333333333333332,9.583333333333334,44.916666666666664,1010.2916666666666,8.625,4.541666666666667
2014-09-25,25,9,15.0,76.25,31,22,21.666666666666668,10.541666666666666,48.541666666666664,1010.125,8.875,5.541666666666667
2014-09-26,26,9,4.2,65.45833333333333,32,23,20.083333333333332,9.541666666666666,39.5,1010.9583333333334,9.875,5.083333333333333
2014-09-27,27,9,0.0,48.666666666666664,33,23,16.083333333333332,13.583333333333334,2.2083333333333335,1011.625,10.0,7.625
2014-09-28,28,9,0.0,44.041666666666664,32,22,14.958333333333334,15.791666666666666,3.9583333333333335,1011.4583333333334,10.0,8.666666666666666
2014-09-29,29,9,0.0,55.958333333333336,32,22,17.958333333333332,14.166666666666666,8.75,1011.1666666666666,10.0,7.583333333333333
2014-09-30,30,9,1.5,56.375,33,22,17.75,14.208333333333334,14.208333333333334,1010.9166666666666,10.0,7.666666666666667
2014-10-01,1,10,1.3,57.25,33,22,18.25,11.833333333333334,29.25,1011.2916666666666,9.875,6.458333333333333
2014-10-02,2,10,0.0,46.208333333333336,33,23,16.125,11.916666666666666,12.541666666666666,1011.3333333333334,10.0,6.833333333333333
2014-10-03,3,10,0.0,47.458333333333336,34,22,15.708333333333334,11.208333333333334,11.583333333333334,1010.6666666666666,10.0,6.041666666666667
2014-10-04,4,10,3.4,58.916666666666664,34,22,18.666666666666668,12.083333333333334,29.083333333333332,1011.4166666666666,9.583333333333334,5.541666666666667
2014-10-05,5,10,2.2,53.333333333333336,33,22,17.291666666666668,12.25,21.458333333333332,1012.125,9.916666666666666,6.208333333333333
2014-10-06,6,10,0.9,52.666666666666664,33,22,16.875,13.166666666666666,24.125,1011.5833333333334,9.958333333333334,6.708333333333333
2014-10-07,7,10,6.7,61.541666666666664,33,22,18.5,12.0,36.166666666666664,1009.2083333333334,9.416666666666666,6.291666666666667
2014-10-08,8,10,11.3,64.04166666666667,31,23,19.125,9.875,37.25,1009.6666666666666,9.625,4.333333333333333
2014-10-09,9,10,7.1,68.45833333333333,32,22,20.166666666666668,10.416666666666666,38.791666666666664,1009.4583333333334,9.125,5.125
2014-10-10,10,10,9.2,57.083333333333336,33,23,18.666666666666668,12.833333333333334,31.041666666666668,1008.7083333333334,9.875,7.416666666666667
2014-10-11,11,10,0.0,45.5,34,23,15.75,13.875,3.125,1007.9583333333334,10.0,7.875
2014-10-12,12,10,0.0,40.5,33,22,12.5,14.291666666666666,3.0,1008.0416666666666,10.0,7.75
2014-10-13,13,10,0.0,48.541666666666664,32,22,14.875,13.625,0.0,1007.5,10.0,7.375
2014-10-14,14,10,0.0,48.75,34,21,15.5,9.708333333333334,0.125,1009.7916666666666,10.0,4.25
2014-10-15,15,10,0.0,50.166666666666664,34,22,16.416666666666668,12.0,14.125,1011.5416666666666,10.0,5.583333333333333
2014-10-16,16,10,0.2,62.083333333333336,33,23,18.833333333333332,15.833333333333334,28.583333333333332,1011.7083333333334,9.5,7.75
2014-10-17,17,10,4.6,65.29166666666667,32,22,19.541666666666668,13.208333333333334,30.791666666666668,1011.875,8.833333333333334,6.833333333333333
2014-10-18,18,10,1.4000000000000001,67.29166666666667,32,22,19.583333333333332,12.833333333333334,31.833333333333332,1011.5416666666666,8.916666666666666,6.041666666666667
2014-10-19,19,10,3.2,65.54166666666667,32,21,19.125,13.833333333333334,27.166666666666668,1011.25,9.208333333333334,7.166666666666667
2014-10-20,20,10,0.0,55.916666666666664,32,21,16.375,16.5,7.625,1011.9166666666666,9.916666666666666,10.083333333333334
2014-10-21,21,10,0.0,51.666666666666664,32,21,15.083333333333334,17.875,8.958333333333334,1013.125,10.0,10.291666666666666
2014-10-22,22,10,0.0,49.708333333333336,32,21,15.541666666666666,20.833333333333332,6.291666666666667,1013.4583333333334,10.0,11.541666666666666
2014-10-23,23,10,0.0,41.375,32,22,13.041666666666666,18.708333333333332,2.75,1012.875,10.0,10.041666666666666
2014-10-24,24,10,0.1,42.416666666666664,29,21,11.833333333333334,16.041666666666668,36.0,1012.2083333333334,10.0,9.25
2014-10-25,25,10,7.699999999999999,74.58333333333333,23,19,16.583333333333332,19.75,79.75,1013.3333333333334,8.416666666666666,10.666666666666666
2014-10-26,26,10,12.2,91.33333333333333,21,17,17.208333333333332,21.541666666666668,74.875,1014.5833333333334,6.625,11.5
2014-10-27,27,10,0.8,85.20833333333333,22,18,17.25,13.666666666666666,46.333333333333336,1014.7083333333334,8.833333333333334,7.75
2014-10-28,28,10,0.0,64.91666666666667,29,18,16.041666666666668,14.708333333333334,6.375,1013.375,10.0,8.416666666666666
2014-10-29,29,10,0.0,53.875,29,18,13.416666666666666,16.666666666666668,3.1666666666666665,1013.5416666666666,10.0,9.416666666666666
2014-10-30,30,10,0.0,48.333333333333336,29,18,12.0,18.125,2.25,1012.7916666666666,10.0,10.458333333333334
2014-10-31,31,10,0.0,47.708333333333336,30,19,12.5,16.708333333333332,1.7083333333333333,1012.3333333333334,10.0,9.458333333333334
2014-11-01,1,11,0.0,46.708333333333336,31,20,12.25,16.75,1.2083333333333333,1012.7083333333334,10.0,9.708333333333334
2014-11-02,2,11,0.0,49.166666666666664,31,19,13.5,16.166666666666668,2.875,1013.2083333333334,10.0,8.666666666666666
2014-11-03,3,11,0.0,48.416666666666664,32,21,13.541666666666666,15.75,1.9583333333333333,1013.4583333333334,10.0,8.625
2014-11-04,4,11,0.0,45.5,32,20,12.625,13.791666666666666,2.75,1013.0833333333334,10.0,6.041666666666667
2014-11-05,5,11,0.0,46.708333333333336,32,20,12.541666666666666,9.916666666666666,3.25,1013.5833333333334,10.0,4.375
2014-11-06,6,11,0.0,48.583333333333336,32,19,12.791666666666666,12.541666666666666,2.5416666666666665,1013.0,10.0,5.125
2014-11-07,7,11,0.0,43.5,32,20,11.708333333333334,12.916666666666666,1.4583333333333333,1012.7083333333334,10.0,6.75
2014-11-08,8,11,0.0,42.291666666666664,32,19,10.875,17.75,1.8333333333333333,1013.0416666666666,10.0,9.833333333333334
2014-11-09,9,11,0.0,42.958333333333336,30,18,10.625,17.625,9.041666666666666,1013.0833333333334,10.0,10.25
2014-11-10,10,11,0.0,49.791666666666664,31,19,13.208333333333334,15.583333333333334,32.875,1011.5,10.0,7.458333333333333
2014-11-11,11,11,6.3,65.25,31,21,18.208333333333332,13.75,53.791666666666664,1011.375,9.125,6.875
2014-11-12,12,11,0.0,59.0,32,21,16.958333333333332,14.75,16.125,1011.8333333333334,9.75,8.125
2014-11-13,13,11,5.8999999999999995,62.583333333333336,30,21,17.708333333333332,20.791666666666668,38.333333333333336,1012.7916666666666,10.0,12.041666666666666
2014-11-14,14,11,10.8,80.0,27,20,18.541666666666668,22.291666666666668,53.75,1014.5,8.666666666666666,12.125
2014-11-15,15,11,10.2,89.66666666666667,24,20,19.708333333333332,12.583333333333334,77.79166666666667,1014.2083333333334,7.5,7.833333333333333
2014-11-16,16,11,5.6,83.66666666666667,27,20,19.5,13.291666666666666,43.958333333333336,1013.125,7.833333333333333,7.833333333333333
2014-11-17,17,11,0.9,67.54166666666667,30,20,17.75,12.625,24.75,1013.5416666666666,9.875,7.041666666666667
2014-11-18,18,11,1.4000000000000001,65.04166666666667,30,20,17.583333333333332,15.791666666666666,24.541666666666668,1014.2916666666666,9.75,9.25
2014-11-19,19,11,0.1,56.541666666666664,30,20,15.666666666666666,15.333333333333334,9.833333333333334,1014.2083333333334,10.0,8.833333333333334
2014-11-20,20,11,0.0,47.666666666666664,30,19,13.208333333333334,14.625,3.375,1013.6666666666666,10.0,7.583333333333333
2014-11-21,21,11,0.0,47.375,30,19,13.0,13.708333333333334,3.0,1013.25,10.0,7.291666666666667
2014-11-22,22,11,0.0,54.291666666666664,30,19,14.208333333333334,10.875,9.791666666666666,1012.4583333333334,10.0,4.791666666666667
2014-11-23,23,11,0.0,56.291666666666664,30,19,14.875,12.708333333333334,11.875,1012.5,10.0,6.791666666666667
2014-11-24,24,11,0.0,51.125,29,18,13.375,16.666666666666668,5.041666666666667,1013.125,10.0,9.0
2014-11-25,25,11,0.0,46.25,29,18,12.166666666666666,17.125,1.0416666666666667,1013.25,10.0,8.708333333333334
2014-11-26,26,11,0.0,39.5,29,16,9.083333333333334,15.75,0.0,1011.5833333333334,10.0,8.333333333333334
2014-11-27,27,11,0.0,39.708333333333336,30,17,9.5,14.208333333333334,0.0,1011.5833333333334,10.0,7.208333333333333
2014-11-28,28,11,0.0,38.708333333333336,29,17,9.583333333333334,12.916666666666666,0.0,1012.7083333333334,10.0,7.458333333333333
2014-11-29,29,11,0.0,37.125,29,18,8.791666666666666,14.333333333333334,3.1666666666666665,1013.0833333333334,10.0,7.916666666666667
2014-11-30,30,11,0.0,38.458333333333336,29,16,8.25,17.75,1.375,1013.5,10.0,9.791666666666666
2014-12-01,1,12,0.0,38.375,28,17,7.5,18.0,27.916666666666668,1013.25,10.0,9.916666666666666
2014-12-02,2,12,0.0,42.375,29,17,10.291666666666666,18.125,0.5416666666666666,1013.7083333333334,10.0,9.541666666666666
2014-12-03,3,12,0.0,43.583333333333336,30,17,11.5,13.75,1.4583333333333333,1014.0,10.0,6.958333333333333
2014-12-04,4,12,0.0,42.291666666666664,30,18,10.916666666666666,15.208333333333334,6.166666666666667,1013.75,10.0,7.958333333333333
2014-12-05,5,12,0.0,32.5,30,16,7.375,16.75,0.5833333333333334,1014.125,10.0,9.083333333333334
2014-12-06,6,12,0.0,35.208333333333336,30,15,7.5,18.916666666666668,0.0,1013.9166666666666,10.0,9.916666666666666
2014-12-07,7,12,0.0,35.833333333333336,30,15,8.083333333333334,15.958333333333334,0.875,1013.4166666666666,10.0,8.291666666666666
2014-12-08,8,12,0.0,37.666666666666664,30,15,8.0,12.666666666666666,15.833333333333334,1013.4583333333334,10.0,6.208333333333333
2014-12-09,9,12,0.0,36.375,31,18,10.541666666666666,10.375,2.75,1013.7083333333334,10.0,5.333333333333333
2014-12-10,10,12,0.0,46.958333333333336,32,19,13.625,11.833333333333334,7.291666666666667,1012.9166666666666,10.0,6.083333333333333
2014-12-11,11,12,2.7,55.666666666666664,31,19,15.25,12.375,26.083333333333332,1012.5833333333334,10.0,6.333333333333333
2014-12-12,12,12,5.8,71.29166666666667,29,19,18.041666666666668,12.875,48.041666666666664,1013.625,9.75,7.5
2014-12-13,13,12,3.8,79.08333333333333,26,19,18.208333333333332,11.916666666666666,53.208333333333336,1014.125,9.666666666666666,6.375
2014-12-14,14,12,0.0,59.666666666666664,29,16,14.375,10.791666666666666,16.25,1014.2916666666666,8.333333333333334,5.166666666666667
2014-12-15,15,12,0.0,36.291666666666664,26,15,7.333333333333333,15.625,2.375,1015.25,10.0,8.458333333333334
2014-12-16,16,12,0.0,43.458333333333336,27,13,8.833333333333334,20.625,1.0833333333333333,1016.1666666666666,10.0,10.75
2014-12-17,17,12,0.0,44.25,26,14,8.5,19.125,1.25,1016.5,10.0,10.625
2014-12-18,18,12,0.0,41.708333333333336,26,12,6.541666666666667,21.208333333333332,0.0,1016.4166666666666,10.0,10.916666666666666
2014-12-19,19,12,0.0,40.833333333333336,27,13,7.041666666666667,20.083333333333332,6.916666666666667,1017.0416666666666,10.0,9.875
2014-12-20,20,12,0.0,41.208333333333336,26,16,8.541666666666666,16.166666666666668,36.25,1015.125,10.0,8.5
2014-12-21,21,12,0.0,32.291666666666664,27,14,5.666666666666667,15.375,0.0,1013.625,10.0,8.625
2014-12-22,22,12,0.0,32.666666666666664,28,13,4.75,15.625,0.0,1013.0833333333334,10.0,8.416666666666666
2014-12-23,23,12,0.0,42.125,28,14,8.541666666666666,12.791666666666666,0.0,1013.625,10.0,5.791666666666667
2014-12-24,24,12,0.0,42.875,28,16,9.166666666666666,13.958333333333334,0.0,1014.7916666666666,10.0,7.5
2014-12-25,25,12,0.0,44.083333333333336,29,16,9.791666666666666,14.5,1.9166666666666667,1015.0,10.0,8.0
2014-12-26,26,12,0.0,43.791666666666664,27,15,9.041666666666666,17.375,0.25,1013.75,10.0,10.291666666666666
2014-12-27,27,12,0.0,40.041666666666664,26,14,7.25,18.333333333333332,0.0,1014.125,10.0,10.208333333333334
2014-12-28,28,12,0.0,36.166666666666664,26,14,5.708333333333333,17.75,0.0,1014.375,10.0,9.666666666666666
2014-12-29,29,12,0.0,36.666666666666664,27,13,6.25,13.458333333333334,0.8333333333333334,1012.0,10.0,6.125
2014-12-30,30,12,0.0,52.875,29,15,10.958333333333334,15.333333333333334,9.916666666666666,1009.5416666666666,10.0,8.125
2014-12-31,31,12,0.0,70.29166666666667,26,15,14.708333333333334,11.125,41.708333333333336,1009.0416666666666,9.875,4.791666666666667
2015-01-01,1,1,0.2,66.45833333333333,25,16,13.833333333333334,9.75,53.208333333333336,1009.7083333333334,9.75,4.833333333333333
2015-01-02,2,1,0.0,67.79166666666667,26,16,13.666666666666666,10.916666666666666,34.333333333333336,1012.5,9.75,5.958333333333333
2015-01-03,3,1,0.0,60.833333333333336,26,16,12.958333333333334,8.125,27.541666666666668,1013.8333333333334,10.0,2.8333333333333335
2015-01-04,4,1,0.0,58.625,27,17,13.083333333333334,18.333333333333332,11.375,1014.625,10.0,10.708333333333334
2015-01-05,5,1,0.0,54.875,28,17,12.916666666666666,17.083333333333332,4.291666666666667,1014.5833333333334,10.0,8.833333333333334
2015-01-06,6,1,0.0,55.5,29,18,13.125,10.875,6.208333333333333,1014.4166666666666,10.0,4.25
2015-01-07,7,1,0.0,47.75,30,16,11.083333333333334,10.291666666666666,5.666666666666667,1014.1666666666666,10.0,4.083333333333333
2015-01-08,8,1,0.0,36.833333333333336,28,17,7.125,15.708333333333334,3.875,1014.9583333333334,10.0,9.166666666666666
2015-01-09,9,1,0.0,25.666666666666668,28,16,2.0,16.958333333333332,0.0,1016.4583333333334,10.0,8.958333333333334
2015-01-10,10,1,0.0,24.708333333333332,28,15,0.5,15.875,0.0,1016.3333333333334,10.0,8.916666666666666
2015-01-11,11,1,0.0,25.583333333333332,29,15,1.3333333333333333,17.208333333333332,0.0,1016.1666666666666,10.0,9.083333333333334
2015-01-12,12,1,0.0,25.375,28,15,1.4166666666666667,17.208333333333332,0.0,1015.7916666666666,10.0,9.0
2015-01-13,13,1,0.0,25.791666666666668,30,15,2.4583333333333335,13.25,0.0,1014.6666666666666,10.0,6.291666666666667
2015-01-14,14,1,0.0,27.458333333333332,30,16,3.125,11.833333333333334,0.0,1013.7083333333334,10.0,5.0
2015-01-15,15,1,0.0,33.541666666666664,29,16,5.5,12.291666666666666,0.08333333333333333,1013.7916666666666,10.0,7.166666666666667
2015-01-16,16,1,0.0,38.5,29,16,7.041666666666667,12.25,2.25,1014.4583333333334,10.0,7.0
2015-01-17,17,1,0.0,39.541666666666664,28,16,7.083333333333333,12.458333333333334,2.6666666666666665,1015.1666666666666,10.0,7.041666666666667
2015-01-18,18,1,0.0,39.791666666666664,29,17,7.666666666666667,12.708333333333334,3.75,1014.5,10.0,5.875
2015-01-19,19,1,0.0,44.25,29,17,9.291666666666666,12.458333333333334,5.0,1013.625,10.0,6.916666666666667
2015-01-20,20,1,0.0,50.625,29,15,9.875,13.5,3.9583333333333335,1015.5,10.0,6.666666666666667
2015-01-21,21,1,0.0,48.583333333333336,30,15,9.791666666666666,12.541666666666666,3.7916666666666665,1016.75,10.0,6.166666666666667
2015-01-22,22,1,0.0,54.833333333333336,28,15,11.125,13.083333333333334,14.0,1016.9583333333334,10.0,7.416666666666667
2015-01-23,23,1,0.0,62.416666666666664,28,16,13.666666666666666,12.416666666666666,16.416666666666668,1014.8333333333334,10.0,6.416666666666667
2015-01-24,24,1,0.0,56.625,28,17,12.791666666666666,13.75,26.791666666666668,1014.5,10.0,7.458333333333333
2015-01-25,25,1,0.0,53.375,28,18,12.625,12.416666666666666,24.166666666666668,1015.375,10.0,5.75
2015-01-26,26,1,0.0,51.333333333333336,28,17,11.458333333333334,12.708333333333334,13.416666666666666,1015.2916666666666,10.0,6.333333333333333
2015-01-27,27,1,0.0,46.916666666666664,30,17,10.416666666666666,12.875,9.333333333333334,1013.7916666666666,10.0,6.416666666666667
2015-01-28,28,1,0.0,53.416666666666664,30,17,12.166666666666666,12.791666666666666,5.25,1012.375,10.0,6.625
2015-01-29,29,1,0.0,47.208333333333336,30,17,11.458333333333334,12.375,5.125,1013.625,10.0,6.958333333333333
2015-01-30,30,1,0.0,45.666666666666664,29,18,11.0,18.041666666666668,2.875,1015.5416666666666,10.0,9.916666666666666
2015-01-31,31,1,0.0,47.75,29,18,11.458333333333334,13.833333333333334,1.25,1015.2916666666666,10.0,7.25
2015-02-01,1,2,0.0,45.0,32,18,10.791666666666666,10.916666666666666,5.583333333333333,1014.8333333333334,10.0,4.916666666666667
2015-02-02,2,2,0.0,41.125,32,18,9.625,12.083333333333334,5.041666666666667,1015.125,10.0,6.041666666666667
2015-02-03,3,2,0.0,41.208333333333336,30,19,9.916666666666666,15.166666666666666,5.208333333333333,1017.375,10.0,8.666666666666666
2015-02-04,4,2,0.0,32.666666666666664,30,19,6.416666666666667,16.75,1.4583333333333333,1017.0833333333334,10.0,9.75
2015-02-05,5,2,0.0,27.958333333333332,31,18,5.458333333333333,15.25,0.0,1015.25,10.0,8.916666666666666
2015-02-06,6,2,0.0,27.166666666666668,31,19,3.9583333333333335,14.916666666666666,2.25,1014.8333333333334,10.0,8.958333333333334
2015-02-07,7,2,0.0,31.666666666666668,31,18,5.541666666666667,15.791666666666666,2.5,1013.7916666666666,10.0,8.583333333333334
2015-02-08,8,2,0.0,40.041666666666664,30,16,7.875,11.666666666666666,0.125,1014.1666666666666,10.0,6.166666666666667
2015-02-09,9,2,0.0,31.416666666666668,30,17,5.791666666666667,13.541666666666666,7.75,1013.5,10.0,7.291666666666667
2015-02-10,10,2,0.7,34.708333333333336,31,19,7.875,17.583333333333332,13.083333333333334,1014.2083333333334,10.0,8.916666666666666
2015-02-11,11,2,0.0,40.791666666666664,31,18,9.791666666666666,11.791666666666666,8.208333333333334,1014.3333333333334,10.0,6.0
2015-02-12,12,2,0.0,36.375,32,19,9.375,11.375,1.75,1014.125,10.0,5.791666666666667
2015-02-13,13,2,0.0,33.416666666666664,33,19,9.333333333333334,11.541666666666666,1.3333333333333333,1013.2916666666666,10.0,5.25
2015-02-14,14,2,0.0,33.833333333333336,34,20,9.125,9.791666666666666,0.375,1012.3333333333334,10.0,4.041666666666667
2015-02-15,15,2,0.0,29.0,34,20,7.25,10.791666666666666,0.0,1012.5833333333334,10.0,5.458333333333333
2015-02-16,16,2,0.0,24.708333333333332,35,21,5.333333333333333,11.583333333333334,0.0,1013.4166666666666,10.0,5.541666666666667
2015-02-17,17,2,0.0,26.916666666666668,35,21,6.416666666666667,14.833333333333334,0.0,1012.7916666666666,10.0,7.708333333333333
2015-02-18,18,2,0.0,28.75,33,18,4.958333333333333,16.208333333333332,0.0,1012.0416666666666,10.0,8.208333333333334
2015-02-19,19,2,0.0,36.125,33,19,9.041666666666666,12.083333333333334,0.75,1012.2083333333334,10.0,6.125
2015-02-20,20,2,0.0,29.333333333333332,34,19,7.291666666666667,11.291666666666666,0.75,1012.5416666666666,10.0,5.458333333333333
2015-02-21,21,2,0.0,26.791666666666668,33,20,6.833333333333333,16.166666666666668,0.2916666666666667,1012.7083333333334,10.0,7.791666666666667
2015-02-22,22,2,0.0,28.291666666666668,34,21,7.291666666666667,14.875,0.5833333333333334,1013.4583333333334,10.0,6.875
2015-02-23,23,2,0.0,28.291666666666668,34,21,6.791666666666667,12.708333333333334,0.0,1013.7083333333334,10.0,6.75
2015-02-24,24,2,0.0,32.083333333333336,35,21,8.916666666666666,12.833333333333334,1.2083333333333333,1011.6666666666666,10.0,6.333333333333333
2015-02-25,25,2,0.0,40.291666666666664,34,20,10.958333333333334,13.958333333333334,3.3333333333333335,1010.9583333333334,10.0,7.416666666666667
2015-02-26,26,2,0.0,39.333333333333336,32,19,9.875,14.166666666666666,2.0,1009.8333333333334,10.0,8.125
2015-02-27,27,2,0.0,39.541666666666664,31,18,7.958333333333333,13.166666666666666,1.3333333333333333,1010.5833333333334,10.0,7.833333333333333
2015-02-28,28,2,22.8,65.625,27,17,12.583333333333334,13.5,49.75,1011.0416666666666,8.25,8.625
2015-03-01,1,3,20.7,78.91666666666667,23,17,16.125,22.25,76.29166666666667,1010.3333333333334,8.5,11.75
2015-03-02,2,3,1.2,71.79166666666667,26,17,14.958333333333334,20.125,18.208333333333332,1013.375,9.0,10.5
2015-03-03,3,3,0.0,56.458333333333336,26,16,11.458333333333334,10.25,2.0833333333333335,1014.0833333333334,10.0,5.25
2015-03-04,4,3,0.0,43.958333333333336,28,15,9.916666666666666,9.375,0.0,1013.4166666666666,10.0,5.291666666666667
2015-03-05,5,3,0.0,37.125,31,17,9.416666666666666,12.083333333333334,0.0,1013.25,10.0,7.125
2015-03-06,6,3,0.0,31.833333333333332,32,19,9.791666666666666,11.0,1.0416666666666667,1014.375,10.0,5.708333333333333
2015-03-07,7,3,0.0,27.916666666666668,32,20,8.041666666666666,12.291666666666666,2.0833333333333335,1013.625,10.0,6.375
2015-03-08,8,3,0.0,30.25,33,20,8.75,12.208333333333334,1.2916666666666667,1013.6666666666666,10.0,6.166666666666667
2015-03-09,9,3,0.1,34.583333333333336,33,20,10.583333333333334,13.333333333333334,11.458333333333334,1014.625,10.0,6.625
2015-03-10,10,3,2.0,38.333333333333336,29,20,10.875,14.166666666666666,28.875,1012.9583333333334,10.0,5.875
2015-03-11,11,3,0.2,31.916666666666668,32,20,10.333333333333334,13.25,20.25,1011.375,10.0,6.458333333333333
2015-03-12,12,3,0.7,31.083333333333332,33,20,9.833333333333334,14.625,28.541666666666668,1011.75,10.0,7.291666666666667
2015-03-13,13,3,1.1,30.583333333333332,33,20,8.916666666666666,14.75,47.458333333333336,1012.0,10.0,6.791666666666667
2015-03-14,14,3,1.6,30.666666666666668,33,20,9.041666666666666,14.708333333333334,38.041666666666664,1011.875,10.0,6.75
2015-03-15,15,3,0.0,30.0,32,20,9.875,13.75,26.5,1011.5,10.0,7.041666666666667
2015-03-16,16,3,0.0,30.75,32,20,10.458333333333334,13.375,31.5,1011.25,10.0,6.958333333333333
2015-03-17,17,3,0.0,28.875,34,19,9.75,12.375,15.541666666666666,1011.0833333333334,10.0,6.5
2015-03-18,18,3,0.0,29.666666666666668,34,21,9.583333333333334,13.041666666666666,11.791666666666666,1011.0416666666666,10.0,6.875
2015-03-19,19,3,0.0,34.25,33,22,11.375,15.833333333333334,7.25,1010.9583333333334,10.0,6.083333333333333
2015-03-20,20,3,0.0,34.791666666666664,36,23,12.291666666666666,15.041666666666666,9.75,1012.4583333333334,10.0,7.375
2015-03-21,21,3,0.0,31.916666666666668,36,24,11.541666666666666,13.541666666666666,6.166666666666667,1013.1666666666666,10.0,7.375
2015-03-22,22,3,0.7,33.166666666666664,37,23,12.125,12.875,9.291666666666666,1012.5,10.0,7.0
2015-03-23,23,3,0.0,30.791666666666668,37,24,11.375,14.5,6.541666666666667,1011.1666666666666,10.0,8.208333333333334
2015-03-24,24,3,0.0,24.916666666666668,38,24,9.166666666666666,15.791666666666666,2.25,1010.0,10.0,8.416666666666666
2015-03-25,25,3,0.0,28.125,38,25,10.666666666666666,17.375,1.9583333333333333,1010.2083333333334,10.0,9.458333333333334
2015-03-26,26,3,0.5,45.0,38,24,15.958333333333334,13.333333333333334,6.541666666666667,1012.25,9.875,7.708333333333333
2015-03-27,27,3,2.9000000000000004,49.083333333333336,38,24,16.75,12.5,9.875,1012.4166666666666,10.0,7.291666666666667
2015-03-28,28,3,1.6,49.083333333333336,37,24,16.583333333333332,12.833333333333334,14.416666666666666,1011.4166666666666,9.875,7.333333333333333
2015-03-29,29,3,2.4000000000000004,44.75,33,24,15.083333333333334,13.041666666666666,19.958333333333332,1010.25,9.875,7.791666666666667
